text_id,text_length,entity,label,confidence,start,end
EL044_L_1967_03_041_02_1_PF_03,4938,Beuvron,LOC,0.92070967,3504,3511
EL044_L_1967_03_041_02_1_PF_03,4938,Sauldre,LOC,0.8649211,3513,3520
EL044_L_1967_03_041_02_1_PF_03,4938,parc national zoologique,LOC,0.6660806,3573,3597
EL044_L_1967_03_041_02_1_PF_03,4938,Bernard PAUMIER,PER,0.9922745,4731,4746
EL044_L_1967_03_041_02_1_PF_03,4938,Loir et Cher,LOC,0.76847696,4783,4795
EL044_L_1967_03_041_02_1_PF_03,4938,Hubert RIOLAND,PER,0.8906979,4825,4839
EL044_L_1967_03_041_02_1_PF_03,4938,Romorantin,LOC,0.82941574,4882,4892
EL044_L_1967_03_041_02_1_PF_03,4938,Romorantin,LOC,0.9051695,4928,4938
EL048_L_1968_06_041_02_1_PF_03,6599,RÉPUBLIQUE FRANÇAISE,ORG,0.9656621,3,23
EL048_L_1968_06_041_02_1_PF_03,6599,BERNARD PAUMIER,PER,0.94576705,127,142
EL048_L_1968_06_041_02_1_PF_03,6599,Loir et Cher,LOC,0.9556425,178,190
EL048_L_1968_06_041_02_1_PF_03,6599,Parti Communiste Français,ORG,0.9467311,203,228
EL048_L_1968_06_041_02_1_PF_03,6599,Romorantin,LOC,0.9040294,1078,1088
EL048_L_1968_06_041_02_1_PF_03,6599,Theillay,LOC,0.898159,1102,1110
EL048_L_1968_06_041_02_1_PF_03,6599,Nouan,LOC,0.82731754,1122,1127
EL048_L_1968_06_041_02_1_PF_03,6599,Sologne,LOC,0.6631752,1471,1478
EL048_L_1968_06_041_02_1_PF_03,6599,Saint Aignan,LOC,0.77392495,1667,1679
EL048_L_1968_06_041_02_1_PF_03,6599,Sologne,LOC,0.95221686,4313,4320
EL048_L_1968_06_041_02_1_PF_03,6599,Vallée du Cher,LOC,0.88702565,4330,4344
EL048_L_1968_06_041_02_1_PF_03,6599,Cosson,LOC,0.8363379,4464,4470
EL048_L_1968_06_041_02_1_PF_03,6599,Beuvron,LOC,0.9109348,4472,4479
EL048_L_1968_06_041_02_1_PF_03,6599,Sauldre,LOC,0.8649149,4481,4488
EL048_L_1968_06_041_02_1_PF_03,6599,IVème République,ORG,0.96656746,5733,5749
EL048_L_1968_06_041_02_1_PF_03,6599,BERNARD PAUMIER,PER,0.9222549,6346,6361
EL048_L_1968_06_041_02_1_PF_03,6599,Chémery,LOC,0.7138827,6387,6394
EL048_L_1968_06_041_02_1_PF_03,6599,Parti Communiste Français,ORG,0.98246014,6408,6433
EL048_L_1968_06_041_02_1_PF_03,6599,Lamotte Beuvron,LOC,0.6578968,6538,6553
EL048_L_1968_06_041_03_1_PF_03,5456,République Française,LOC,0.7768822,8,28
EL048_L_1968_06_041_03_1_PF_03,5456,Département de Loir Cher,LOC,0.7855822,30,56
EL048_L_1968_06_041_03_1_PF_03,5456,Circonscription,LOC,0.68941593,58,73
EL048_L_1968_06_041_03_1_PF_03,5456,Vendôme,LOC,0.87422395,77,84
EL048_L_1968_06_041_03_1_PF_03,5456,ELECTIONS LEGISLATIVES DU 23,ORG,0.88934386,91,119
EL048_L_1968_06_041_03_1_PF_03,5456,1968,ORG,0.8729276,125,129
EL048_L_1968_06_041_03_1_PF_03,5456,Vendômois,LOC,0.959122,448,457
EL048_L_1968_06_041_03_1_PF_03,5456,Vallée du Cher,LOC,0.7271239,467,481
EL048_L_1968_06_041_03_1_PF_03,5456,Vendôme,LOC,0.901378,512,519
EL048_L_1968_06_041_03_1_PF_03,5456,Perche,LOC,0.7462935,526,532
EL048_L_1968_06_041_03_1_PF_03,5456,Parti Communiste,ORG,0.714277,1626,1642
EL048_L_1968_06_041_03_1_PF_03,5456,Parti Communiste,ORG,0.7431317,2008,2024
EL048_L_1968_06_041_03_1_PF_03,5456,Loir Cher,LOC,0.8381504,2357,2368
EL048_L_1968_06_041_03_1_PF_03,5456,Loir et Cher,LOC,0.9335755,2606,2618
EL048_L_1968_06_041_03_1_PF_03,5456,Nationale 10,LOC,0.7126348,3647,3659
EL048_L_1968_06_041_03_1_PF_03,5456,Vendôme,LOC,0.8837112,3691,3698
EL048_L_1968_06_041_03_1_PF_03,5456,Loir,LOC,0.9106231,3719,3723
EL048_L_1968_06_041_03_1_PF_03,5456,Hôpital de Vendôme,LOC,0.71698034,3902,3920
EL048_L_1968_06_041_03_1_PF_03,5456,Parti Communiste Français,ORG,0.9442915,4661,4686
EL048_L_1968_06_041_03_1_PF_03,5456,Jacques PEJOT,PER,0.9208169,5162,5175
EL048_L_1968_06_041_03_1_PF_03,5456,PCF,ORG,0.78495467,5240,5243
EL048_L_1968_06_041_03_1_PF_03,5456,Parti Communiste Français,ORG,0.7225421,5257,5282
EL048_L_1968_06_041_03_1_PF_03,5456,Raymond HAMEL,PER,0.91354287,5306,5319
EL048_L_1968_06_041_03_1_PF_03,5456,Vendôme,LOC,0.7803087,5397,5404
EL134_L_1981_06_028_01_2_PF_02,1490,FAIRE FACE,ORG,0.9358557,3,13
EL134_L_1981_06_028_01_2_PF_02,1490,Monique PELLETIER,PER,0.9685005,79,96
EL134_L_1981_06_028_01_2_PF_02,1490,Jean LEGUE,PER,0.9620748,167,177
EL134_L_1981_06_028_01_2_PF_02,1490,UNION POUR LA NOUVELLE MAJORITE,ORG,0.8712792,179,210
EL134_L_1981_06_028_01_2_PF_02,1490,Assemblée,ORG,0.70637935,1089,1098
EL134_L_1981_06_028_01_2_PF_02,1490,Chartres,LOC,0.7468542,1261,1269
EL134_L_1981_06_028_01_2_PF_02,1490,Monique PELLETIER,PER,0.9737852,1401,1418
EL134_L_1981_06_028_01_2_PF_02,1490,28004 CHARTRES,LOC,0.8095142,1460,1474
EL134_L_1981_06_028_01_1_PF_04,1757,FAIRE FACE,ORG,0.7412814,4,14
EL134_L_1981_06_028_01_1_PF_04,1757,Monique PELLETIER,PER,0.9847045,88,105
EL134_L_1981_06_028_01_1_PF_04,1757,Jean LEGUE,PER,0.92120755,178,188
EL134_L_1981_06_028_01_1_PF_04,1757,UN,ORG,0.6658735,190,192
EL134_L_1981_06_028_01_1_PF_04,1757,Monique PELLETIER,PER,0.95016384,1668,1685
EL134_L_1981_06_028_01_1_PF_04,1757,28004 CHARTRES,LOC,0.87274927,1727,1741
EL009_L_1958_11_028_03_2_PF_04,5226,Nogent le Rotrou,LOC,0.9268824,66,82
EL009_L_1958_11_028_03_2_PF_04,5226,Châteaudun,LOC,0.7028353,85,95
EL009_L_1958_11_028_03_2_PF_04,5226,Maurice PERCHE,PER,0.864393,100,114
EL009_L_1958_11_028_03_2_PF_04,5226,La Gaudaine,LOC,0.9616332,150,161
EL009_L_1958_11_028_03_2_PF_04,5226,Cloyes,LOC,0.96574193,163,169
EL009_L_1958_11_028_03_2_PF_04,5226,Lutz en Dunois,LOC,0.98075885,172,186
EL009_L_1958_11_028_03_2_PF_04,5226,Jallans,LOC,0.9102006,193,200
EL009_L_1958_11_028_03_2_PF_04,5226,Palais Bourbon,LOC,0.91564256,271,285
EL009_L_1958_11_028_03_2_PF_04,5226,Parti Communiste Français,ORG,0.7404588,394,419
EL009_L_1958_11_028_03_2_PF_04,5226,DESOUCHES,PER,0.80609477,1896,1905
EL009_L_1958_11_028_03_2_PF_04,5226,Munich,LOC,0.6879916,2218,2224
EL009_L_1958_11_028_03_2_PF_04,5226,M. HUWART,PER,0.9092323,2781,2790
EL009_L_1958_11_028_03_2_PF_04,5226,M. BONNET,PER,0.8092764,2814,2823
EL009_L_1958_11_028_03_2_PF_04,5226,Maurice PERCHE,PER,0.8053177,2983,2997
EL009_L_1958_11_028_03_2_PF_04,5226,M. HOGUET,PER,0.9286728,3017,3026
EL009_L_1958_11_028_03_2_PF_04,5226,M. BONNET,PER,0.87896353,3030,3039
EL009_L_1958_11_028_03_2_PF_04,5226,de Gaulle,PER,0.9359591,3106,3115
EL009_L_1958_11_028_03_2_PF_04,5226,Speidel,PER,0.9543568,3553,3560
EL009_L_1958_11_028_03_2_PF_04,5226,Fontainebleau,LOC,0.93231755,3585,3598
EL009_L_1958_11_028_03_2_PF_04,5226,Châteaudun,LOC,0.9445502,3819,3829
EL009_L_1958_11_028_03_2_PF_04,5226,Maurice PERCHE,PER,0.8145929,4153,4167
EL009_L_1958_11_028_03_2_PF_04,5226,Maurice PERCHE,PER,0.9467082,5063,5077
EL009_L_1958_11_028_03_2_PF_04,5226,Roger FORGE,PER,0.7715578,5132,5143
EL009_L_1958_11_028_03_2_PF_04,5226,Nogent le Rotrou,LOC,0.97308606,5202,5218
EL027_L_1962_11_028_03_2_PF_01,3678,Nogent le Rotrou,LOC,0.90366936,68,84
EL027_L_1962_11_028_03_2_PF_01,3678,Maurice PERCHE,PER,0.76595974,97,111
EL027_L_1962_11_028_03_2_PF_01,3678,Parti Communiste Français,ORG,0.98600316,230,255
EL027_L_1962_11_028_03_2_PF_01,3678,Maurice PERCHE,PER,0.8470858,1139,1153
EL027_L_1962_11_028_03_2_PF_01,3678,CUPFER,PER,0.8152597,1228,1234
EL027_L_1962_11_028_03_2_PF_01,3678,Chartres,LOC,0.8602421,1434,1442
EL027_L_1962_11_028_03_2_PF_01,3678,E. DESOUCHES,PER,0.88243675,1465,1477
EL027_L_1962_11_028_03_2_PF_01,3678,Dreux,LOC,0.907953,1482,1487
EL027_L_1962_11_028_03_2_PF_01,3678,E. VIVIER,PER,0.953197,1513,1522
EL027_L_1962_11_028_03_2_PF_01,3678,de LAYRE,PER,0.7275106,2365,2373
EL027_L_1962_11_028_03_2_PF_01,3678,Maurice PERCHE,PER,0.93687606,3517,3531
EL027_L_1962_11_028_03_2_PF_01,3678,Union des forces démocratiques,ORG,0.7667895,3543,3573
EL027_L_1962_11_028_03_2_PF_01,3678,Roger FORGE,PER,0.8258484,3596,3607
EL027_L_1962_11_028_03_2_PF_01,3678,Nogent le Rotrou,LOC,0.97761005,3662,3678
EL043_L_1967_03_028_03_2_PF_02,2521,Maurice PERCHE,PER,0.9325824,380,394
EL043_L_1967_03_028_03_2_PF_02,2521,Maurice TROPINAT,PER,0.9147631,396,412
EL043_L_1967_03_028_03_2_PF_02,2521,Fédération de la Gauche Démocrate et Socialiste,ORG,0.77701545,473,520
EL043_L_1967_03_028_03_2_PF_02,2521,Parti Communiste Français,ORG,0.8774845,525,550
EL043_L_1967_03_028_03_2_PF_02,2521,Parti Socialiste Unifié,ORG,0.9649697,555,578
EL043_L_1967_03_028_03_2_PF_02,2521,Edmond DESOUCHES,PER,0.91497576,677,693
EL043_L_1967_03_028_03_2_PF_02,2521,Gérard VIVIER,PER,0.9661065,725,738
EL043_L_1967_03_028_03_2_PF_02,2521,Maurice PERCHE,PER,0.9331794,770,784
EL043_L_1967_03_028_03_2_PF_02,2521,Hoguet,PER,0.6662044,974,980
EL043_L_1967_03_028_03_2_PF_02,2521,Chartres,LOC,0.8917581,1937,1945
EL043_L_1967_03_028_03_2_PF_02,2521,Dreux,LOC,0.9148196,1952,1957
EL043_L_1967_03_028_03_2_PF_02,2521,Socialistes,ORG,0.80228853,2114,2125
EL043_L_1967_03_028_03_2_PF_02,2521,Radicaux,ORG,0.6941197,2127,2135
EL043_L_1967_03_028_03_2_PF_02,2521,Démocrates,ORG,0.6695654,2137,2147
EL043_L_1967_03_028_03_2_PF_02,2521,Socialistes,ORG,0.8675672,2257,2268
EL043_L_1967_03_028_03_2_PF_02,2521,Radicaux,ORG,0.7428147,2270,2278
EL043_L_1967_03_028_03_2_PF_02,2521,Maurice PERCHE,PER,0.83642435,2417,2431
EL043_L_1967_03_028_03_2_PF_02,2521,Maurice TROPINAT,PER,0.9235854,2455,2471
EL043_L_1967_03_028_03_2_PF_02,2521,Nogent le Rotrou,LOC,0.9576296,2505,2521
EL066_L_1973_03_028_03_2_PF_02,4712,Maurice PERCHE,PER,0.9596198,152,166
EL066_L_1973_03_028_03_2_PF_02,4712,Eure et Loir,LOC,0.799852,241,253
EL066_L_1973_03_028_03_2_PF_02,4712,Nogent le Rotrou,LOC,0.94369763,332,348
EL066_L_1973_03_028_03_2_PF_02,4712,Général de Gaulle,PER,0.93481785,3825,3842
EL066_L_1973_03_028_03_2_PF_02,4712,EURE ET LOIR,ORG,0.750382,4502,4514
EL066_L_1973_03_028_03_2_PF_02,4712,Nogent le Rotrou,LOC,0.9694432,4696,4712
EL009_L_1958_11_028_03_1_PF_01,8030,Nogent le Rotrou,LOC,0.92745596,65,81
EL009_L_1958_11_028_03_1_PF_01,8030,Châteaudun,LOC,0.6924452,82,92
EL009_L_1958_11_028_03_1_PF_01,8030,Parti Communiste Français,ORG,0.94847107,94,119
EL009_L_1958_11_028_03_1_PF_01,8030,Maurice PERCHE,PER,0.7964266,462,476
EL009_L_1958_11_028_03_1_PF_01,8030,La Gaudaine,LOC,0.8496863,511,522
EL009_L_1958_11_028_03_1_PF_01,8030,Cloyes,LOC,0.9522965,524,530
EL009_L_1958_11_028_03_1_PF_01,8030,Lutz en Dunois,LOC,0.9663943,532,546
EL009_L_1958_11_028_03_1_PF_01,8030,Jallans,LOC,0.8875568,553,560
EL009_L_1958_11_028_03_1_PF_01,8030,Palais Bourbon,LOC,0.92583275,630,644
EL009_L_1958_11_028_03_1_PF_01,8030,Thorailler,PER,0.7148072,1183,1193
EL009_L_1958_11_028_03_1_PF_01,8030,Hoguet,PER,0.7356965,1197,1203
EL009_L_1958_11_028_03_1_PF_01,8030,MRP,ORG,0.94944274,1383,1386
EL009_L_1958_11_028_03_1_PF_01,8030,RPF,ORG,0.9561593,1388,1391
EL009_L_1958_11_028_03_1_PF_01,8030,M. HOGUET,PER,0.81707966,2049,2058
EL009_L_1958_11_028_03_1_PF_01,8030,Eure et Loir,LOC,0.8016043,2255,2267
EL009_L_1958_11_028_03_1_PF_01,8030,Viollette,PER,0.6964799,2326,2337
EL009_L_1958_11_028_03_1_PF_01,8030,DESOUCHES,PER,0.6720804,2356,2365
EL009_L_1958_11_028_03_1_PF_01,8030,M. BRUNE,PER,0.9273734,2527,2535
EL009_L_1958_11_028_03_1_PF_01,8030,Eure et Loir,LOC,0.78828037,2687,2699
EL009_L_1958_11_028_03_1_PF_01,8030,Eure et Loir,LOC,0.83178204,3169,3181
EL009_L_1958_11_028_03_1_PF_01,8030,Guy MOLLET,PER,0.87790126,3391,3401
EL009_L_1958_11_028_03_1_PF_01,8030,MRP,ORG,0.8419494,3580,3583
EL009_L_1958_11_028_03_1_PF_01,8030,Eure et Loir,LOC,0.91319007,3677,3689
EL009_L_1958_11_028_03_1_PF_01,8030,Maurice PERCHE,PER,0.7722115,4600,4614
EL009_L_1958_11_028_03_1_PF_01,8030,MRP,ORG,0.9466719,4675,4678
EL009_L_1958_11_028_03_1_PF_01,8030,Maurice PERCHE,PER,0.72648865,4785,4799
EL009_L_1958_11_028_03_1_PF_01,8030,MRP,ORG,0.92045003,4835,4838
EL009_L_1958_11_028_03_1_PF_01,8030,MRP,ORG,0.8334749,5009,5012
EL009_L_1958_11_028_03_1_PF_01,8030,Maurice PERCHE,PER,0.69192123,5051,5065
EL009_L_1958_11_028_03_1_PF_01,8030,MRP,ORG,0.84452045,5213,5216
EL009_L_1958_11_028_03_1_PF_01,8030,MRP,ORG,0.8949388,5414,5417
EL009_L_1958_11_028_03_1_PF_01,8030,Edgar Faure July,PER,0.9108668,6106,6122
EL009_L_1958_11_028_03_1_PF_01,8030,Guy Mollet,PER,0.97410053,6124,6134
EL009_L_1958_11_028_03_1_PF_01,8030,Bourgès Maunoury,PER,0.94216484,6136,6152
EL009_L_1958_11_028_03_1_PF_01,8030,Gaillard,PER,0.70054376,6154,6162
EL009_L_1958_11_028_03_1_PF_01,8030,de Gaulle,PER,0.85171425,6164,6173
EL009_L_1958_11_028_03_1_PF_01,8030,Maurice PERCHE,PER,0.94652176,7716,7730
EL009_L_1958_11_028_03_1_PF_01,8030,Montigny le Chartif,LOC,0.81948966,7801,7820
EL009_L_1958_11_028_03_1_PF_01,8030,Nogent le Rotrou,LOC,0.9688117,8006,8022
EL027_L_1962_11_028_03_1_PF_01,6713,Nogent le Rotrou,LOC,0.9155625,65,81
EL027_L_1962_11_028_03_1_PF_01,6713,Châteaudun,LOC,0.70796686,82,92
EL027_L_1962_11_028_03_1_PF_01,6713,Parti Communiste Français,ORG,0.8827212,94,119
EL027_L_1962_11_028_03_1_PF_01,6713,Maurice PERCHE,PER,0.921274,121,135
EL027_L_1962_11_028_03_1_PF_01,6713,PCF,ORG,0.76332456,185,188
EL027_L_1962_11_028_03_1_PF_01,6713,Parti Communiste Français,ORG,0.76987875,427,452
EL027_L_1962_11_028_03_1_PF_01,6713,Eure et Loir,LOC,0.8903228,791,803
EL027_L_1962_11_028_03_1_PF_01,6713,Eure et Loir,LOC,0.8845727,1294,1306
EL027_L_1962_11_028_03_1_PF_01,6713,Eure etLoir,LOC,0.77845633,1693,1704
EL027_L_1962_11_028_03_1_PF_01,6713,IVe République,ORG,0.8392989,2707,2721
EL027_L_1962_11_028_03_1_PF_01,6713,réaction,ORG,0.69791216,2946,2954
EL027_L_1962_11_028_03_1_PF_01,6713,Chateaudun,LOC,0.88718754,5096,5106
EL027_L_1962_11_028_03_1_PF_01,6713,Nogent le Rotrou,LOC,0.95695716,5112,5128
EL027_L_1962_11_028_03_1_PF_01,6713,Maurice PERCHE,PER,0.9621468,6362,6376
EL027_L_1962_11_028_03_1_PF_01,6713,P. C. F,ORG,0.7157491,6442,6448
EL027_L_1962_11_028_03_1_PF_01,6713,Roger FORGE,PER,0.7866116,6472,6483
EL027_L_1962_11_028_03_1_PF_01,6713,Montigny le Chartif,LOC,0.95241755,6498,6517
EL027_L_1962_11_028_03_1_PF_01,6713,Nogent le Rotrou,LOC,0.96155304,6697,6713
EL043_L_1967_03_028_03_1_PF_01,6068,circonscription Nogent le Rotrou,LOC,0.91666645,44,76
EL043_L_1967_03_028_03_1_PF_01,6068,Châteaudun,LOC,0.8915396,77,87
EL043_L_1967_03_028_03_1_PF_01,6068,Parti Communiste Français,ORG,0.90906525,89,114
EL043_L_1967_03_028_03_1_PF_01,6068,Maurice PERCHE,PER,0.9319003,116,130
EL043_L_1967_03_028_03_1_PF_01,6068,Eure et Loir,LOC,0.8397692,1715,1727
EL043_L_1967_03_028_03_1_PF_01,6068,Eure et Loir,LOC,0.90753984,2369,2381
EL043_L_1967_03_028_03_1_PF_01,6068,Châteaudun,LOC,0.867544,3406,3416
EL043_L_1967_03_028_03_1_PF_01,6068,Nogent,LOC,0.70947146,3420,3426
EL043_L_1967_03_028_03_1_PF_01,6068,Eure et Loir,LOC,0.92721635,3605,3617
EL043_L_1967_03_028_03_1_PF_01,6068,Nogent le Rotrou,LOC,0.9268774,6002,6018
EL043_L_1967_03_028_03_1_PF_01,6068,Rotrou,LOC,0.7429024,6044,6050
EL047_L_1968_06_028_03_1_PF_03,7185,Nogent le Rotrou Châteaudun,LOC,0.92120904,62,89
EL047_L_1968_06_028_03_1_PF_03,7185,Parti Communiste Français,ORG,0.8493719,93,118
EL047_L_1968_06_028_03_1_PF_03,7185,Maurice PERCHE,PER,0.9663375,121,135
EL047_L_1968_06_028_03_1_PF_03,7185,Eure et Loir,LOC,0.9017929,2985,2997
EL047_L_1968_06_028_03_1_PF_03,7185,Chäteaudun,LOC,0.9036006,4047,4057
EL047_L_1968_06_028_03_1_PF_03,7185,Nogent,LOC,0.8877224,4061,4067
EL047_L_1968_06_028_03_1_PF_03,7185,Eure et Loir,LOC,0.869439,4248,4260
EL047_L_1968_06_028_03_1_PF_03,7185,Maurice TROPINAT,PER,0.8350638,7080,7096
EL047_L_1968_06_028_03_1_PF_03,7185,Nogent le Rotrou,LOC,0.9434668,7115,7131
EL047_L_1968_06_028_03_1_PF_03,7185,Nogent le Rotrou,LOC,0.84886914,7149,7165
EL066_L_1973_03_028_03_1_PF_06,8662,Châteaudun,LOC,0.67452407,63,73
EL066_L_1973_03_028_03_1_PF_06,8662,Maurice PERCHE,PER,0.9120304,123,137
EL066_L_1973_03_028_03_1_PF_06,8662,Eure et Loir,LOC,0.6846426,214,226
EL066_L_1973_03_028_03_1_PF_06,8662,Maurice TROPINAT,PER,0.93551266,238,254
EL066_L_1973_03_028_03_1_PF_06,8662,Nogent le Rotrou,LOC,0.8637369,306,322
EL066_L_1973_03_028_03_1_PF_06,8662,U. D. R,ORG,0.8123368,1722,1727
EL066_L_1973_03_028_03_1_PF_06,8662,Centristes,ORG,0.7844712,1744,1754
EL066_L_1973_03_028_03_1_PF_06,8662,Eure et Loir,LOC,0.8677062,4746,4758
EL066_L_1973_03_028_03_1_PF_06,8662,Maurice PERCHE,PER,0.9502377,8471,8485
EL066_L_1973_03_028_03_1_PF_06,8662,Union Populaire et la Victoire du Programme Commun,ORG,0.72312325,8532,8582
EL066_L_1973_03_028_03_1_PF_06,8662,Maurice TROPINAT,PER,0.92227757,8584,8600
EL066_L_1973_03_028_03_1_PF_06,8662,Nogent le Rotrou,LOC,0.975761,8646,8662
EL044_L_1967_03_041_03_1_PF_03,8347,RÉPUBLIQUE FRANÇAISE DÉ,ORG,0.8657815,2,27
EL044_L_1967_03_041_03_1_PF_03,8347,Alexis PÉRON,PER,0.95090175,136,148
EL044_L_1967_03_041_03_1_PF_03,8347,Paris,LOC,0.810677,172,177
EL044_L_1967_03_041_03_1_PF_03,8347,FORMA,ORG,0.7199068,472,477
EL044_L_1967_03_041_03_1_PF_03,8347,Pierre PELLETIER,PER,0.90734035,572,588
EL044_L_1967_03_041_03_1_PF_03,8347,Romilly du Perche,LOC,0.9606973,594,611
EL044_L_1967_03_041_03_1_PF_03,8347,La Ville aux Clercs,LOC,0.9136519,713,732
EL044_L_1967_03_041_03_1_PF_03,8347,Vendômois,LOC,0.7624083,931,940
EL044_L_1967_03_041_03_1_PF_03,8347,Centre Démocrate,ORG,0.7698782,1188,1204
EL044_L_1967_03_041_03_1_PF_03,8347,général de Gaulle,PER,0.91852945,2892,2909
EL044_L_1967_03_041_03_1_PF_03,8347,général de Gaulle,PER,0.7767763,3943,3960
EL044_L_1967_03_041_03_1_PF_03,8347,Vendômois,LOC,0.95377296,4196,4205
EL044_L_1967_03_041_03_1_PF_03,8347,Vendôme,LOC,0.8985249,5215,5222
EL044_L_1967_03_041_03_1_PF_03,8347,autoroute Droué Tours,LOC,0.9383793,5339,5360
EL044_L_1967_03_041_03_1_PF_03,8347,Perche,LOC,0.85270345,5584,5590
EL044_L_1967_03_041_03_1_PF_03,8347,Loir,LOC,0.7244976,5892,5896
EL044_L_1967_03_041_03_1_PF_03,8347,Ministère de l' Équipement,ORG,0.89474607,6042,6067
EL044_L_1967_03_041_03_1_PF_03,8347,Autoroute Droué Tours,LOC,0.9581314,6194,6215
EL044_L_1967_03_041_03_1_PF_03,8347,Vendôme,LOC,0.9590645,6233,6240
EL044_L_1967_03_041_03_1_PF_03,8347,Orléans,LOC,0.78075033,6243,6250
EL044_L_1967_03_041_03_1_PF_03,8347,autoroute Orléans Tours,LOC,0.87180686,6438,6461
EL044_L_1967_03_041_03_1_PF_03,8347,Perche,LOC,0.94675887,7627,7633
EL044_L_1967_03_041_03_1_PF_03,8347,Beauce,LOC,0.97910595,7641,7647
EL044_L_1967_03_041_03_1_PF_03,8347,Vallée du Loir,LOC,0.922416,7655,7669
EL044_L_1967_03_041_03_1_PF_03,8347,Vendômois,LOC,0.97861403,7841,7850
EL044_L_1967_03_041_03_1_PF_03,8347,Vendôme,LOC,0.97729576,7876,7883
EL044_L_1967_03_041_03_1_PF_03,8347,Vendôme,LOC,0.93874586,7986,7993
EL044_L_1967_03_041_03_1_PF_03,8347,Alexis PÉRON,PER,0.9687352,8273,8285
EL044_L_1967_03_041_03_1_PF_03,8347,Pierre PELLETIER,PER,0.96532,8306,8322
EL010_L_1958_11_041_03_2_PF_01,3479,REPUBLIQUE FRANÇAISE,ORG,0.9204554,0,20
EL010_L_1958_11_041_03_2_PF_01,3479,alité,ORG,0.6652433,35,40
EL010_L_1958_11_041_03_2_PF_01,3479,Fraternité,ORG,0.75156057,43,53
EL010_L_1958_11_041_03_2_PF_01,3479,Loir et Cher,LOC,0.8056982,70,82
EL010_L_1958_11_041_03_2_PF_01,3479,M. Mahias,PER,0.80124587,537,546
EL010_L_1958_11_041_03_2_PF_01,3479,M. Yvon,PER,0.7553803,548,555
EL010_L_1958_11_041_03_2_PF_01,3479,Hamel,PER,0.7111194,1121,1128
EL010_L_1958_11_041_03_2_PF_01,3479,Yvon,PER,0.6686591,1223,1227
EL010_L_1958_11_041_03_2_PF_01,3479,Général de Gaulle,PER,0.8195863,2156,2174
EL010_L_1958_11_041_03_2_PF_01,3479,général DE GAULLE,PER,0.7790721,2948,2965
EL010_L_1958_11_041_03_2_PF_01,3479,Robert PESQUET,PER,0.86305106,3282,3296
EL010_L_1958_11_041_03_2_PF_01,3479,André GALÉANNE,PER,0.96557164,3385,3399
EL010_L_1958_11_041_03_2_PF_01,3479,Vendôme,LOC,0.7650666,3412,3419
EL010_L_1958_11_041_03_1_PF_02,3878,REPUBLIQUE FRANÇAISE,ORG,0.92967445,4,24
EL010_L_1958_11_041_03_1_PF_02,3878,Liberté Égalité Fraternité,ORG,0.7268445,27,57
EL010_L_1958_11_041_03_1_PF_02,3878,Loir et Cher,LOC,0.83326876,75,87
EL010_L_1958_11_041_03_1_PF_02,3878,DE GAULLE,PER,0.6995362,1352,1361
EL010_L_1958_11_041_03_1_PF_02,3878,de Gaulle,PER,0.86883557,1482,1491
EL010_L_1958_11_041_03_1_PF_02,3878,de Gaulle,PER,0.69793725,1690,1699
EL010_L_1958_11_041_03_1_PF_02,3878,De Gaulle,PER,0.76274955,2942,2951
EL010_L_1958_11_041_03_1_PF_02,3878,Robert PESQUET,PER,0.99100655,3654,3668
EL010_L_1958_11_041_03_1_PF_02,3878,André GALÉANNE,PER,0.9241933,3775,3789
EL010_L_1958_11_041_03_1_PF_02,3878,Vendôme,LOC,0.72717285,3871,3878
EL044_L_1967_03_041_01_2_PF_02,3724,RÉPUBLIQUE FRANÇAISE DÉPARTEMENT DE LOIR ET CHER,ORG,0.95663667,3,53
EL044_L_1967_03_041_01_2_PF_02,3724,Blois,LOC,0.78296566,73,78
EL044_L_1967_03_041_01_2_PF_02,3724,René PIQUET,PER,0.98975736,122,133
EL044_L_1967_03_041_01_2_PF_02,3724,Claude ROBERT,PER,0.9534465,147,160
EL044_L_1967_03_041_01_2_PF_02,3724,Blois,LOC,0.90450156,1408,1413
EL044_L_1967_03_041_01_2_PF_02,3724,René PIQUET,PER,0.94189477,2254,2265
EL044_L_1967_03_041_01_2_PF_02,3724,Parti Communiste Français,ORG,0.93923163,2287,2312
EL044_L_1967_03_041_01_2_PF_02,3724,Fédération de la Gauche Démocrate et Socialiste,ORG,0.9146364,2322,2369
EL044_L_1967_03_041_01_2_PF_02,3724,Fédération de la Gauche Démocrate et Socialiste,ORG,0.8212535,2465,2512
EL044_L_1967_03_041_01_2_PF_02,3724,Parti Communiste Français,ORG,0.9385512,2519,2544
EL044_L_1967_03_041_01_2_PF_02,3724,Gauche Démocrate et Socialiste,ORG,0.66121215,3048,3078
EL044_L_1967_03_041_01_2_PF_02,3724,René PIQUET,PER,0.9748026,3141,3152
EL044_L_1967_03_041_01_2_PF_02,3724,Blois,LOC,0.88937354,3155,3160
EL044_L_1967_03_041_01_2_PF_02,3724,Kléber LOUSTAU,PER,0.8399821,3162,3176
EL044_L_1967_03_041_01_2_PF_02,3724,Romorantin,LOC,0.95138097,3179,3189
EL044_L_1967_03_041_01_2_PF_02,3724,Gérard YVON,PER,0.90726966,3191,3202
EL044_L_1967_03_041_01_2_PF_02,3724,Vendôme,LOC,0.91624856,3205,3212
